priority,recommendation,cluster,title,candidate_url,post_id,post_type,live_status,clicks,impressions,reasons,gsc_risk,gsc_matched,gsc_top_queries,status,safety_gate
"P0","PROTECT_AND_REWRITE_OR_MERGE","family-law","משמורת ילדים (0c/328i/p51.7) | משמורת משותפת מאיזה גיל (0c/63i/p89.6) | משמורת (0c/46i/p76.3) | שינוי משמורת ילדים (0c/43i/p68.6) | משמורת על ילדים (0c/23i/p37.2)","https://jus-tice.co.il/what-is-child-custody","","gsc-url","","0","6648","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","משמורת ילדים (0c/328i/p51.7) | משמורת משותפת מאיזה גיל (0c/63i/p89.6) | משמורת (0c/46i/p76.3) | שינוי משמורת ילדים (0c/43i/p68.6) | משמורת על ילדים (0c/23i/p37.2)","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","מה זה אפוסטיל? אישור אפוסטיל בישראל","https://jus-tice.co.il/apostille","6894","articles","200","0","6588","gsc_do_not_touch_high_traffic_url","HIGH","YES","אישור אפוסטיל (0c/66i/p65.8) | אפוסטיל בית משפט (0c/28i/p49.9) | אפוסטיל (0c/16i/p65.7) | אפוסטיל תעודת נישואין (0c/13i/p66.5) | אפוסטיל בית המשפט (0c/10i/p80.9)","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","criminal-law","UNKNOWN","https://jus-tice.co.il/%D7%A1%D7%99%D7%95%D7%A2-%D7%A2%D7%95%D7%93-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9C%D7%A4%D7%99-%D7%9E%D7%93%D7%99%D7%A0%D7%94","","gsc-url","","18","6519","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","criminal-law","מעצר בחו”ל – מה לעשות? מדריך 2025 לישראלי עצור במדינה זרה","https://jus-tice.co.il/arrested-abroad-il","12275","articles","200","86","6515","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","family-law-divorce","הליכי גירושין: בחירת עורך דין לענייני משפחה מומלץ בעל נסיון ומוניטין | מומחיות בעולם דיני המשפחה","https://jus-tice.co.il/trusted-divorce-attorney-guide","11868","articles","200","2","6447","trust_claim_review|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","family-law-divorce","גירושים חכמים 2025: כך תנהלו את פתיחת הליך הגירושין באסטרטגיה נכונה ועלויות מחושבות","https://jus-tice.co.il/strategic-divorce-cost-planning","11930","articles","200","5","6437","gsc_do_not_touch_high_traffic_url","HIGH","YES","דיני משפחה גירושים (0c/71i/p55.6) | דיני גירושין (0c/63i/p81.4) | דיני גירושים (0c/35i/p52.1) | העלמת כספים בגירושין (0c/16i/p69.7) | הנשק האסטרטגי שחייבים להכיר בהליכי גירושין (0c/15i/p26.4)","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","employment-law","סירוב לבדיקת שכרות","https://jus-tice.co.il/dui-refusal-blood-breath-urine-test","823","articles","200","1","6426","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","family-law","UNKNOWN","https://jus-tice.co.il/family-court","","gsc-url","","4","6408","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","איך מגישים תביעה בבית משפט?","https://jus-tice.co.il/filing-a-lawsuit-how-to-sue","1067","articles","200","13","6402","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","family-law-divorce","ביטול הסכם גירושין","https://jus-tice.co.il/cancel-a-divorce-settlement-agreement","3113","articles","200","12","6399","gsc_do_not_touch_high_traffic_url","HIGH","YES","ביטול הסכם גירושין (0c/147i/p52.8) | פיצוי בגין הפרת הסכם גירושין (0c/74i/p48.9) | ביטול הסכם גירושין בבית הדין הרבני (0c/66i/p58.2) | הפרת הסכם גירושין (0c/27i/p52.5) | תביעה לביטול הסכם גירושין (0c/3i/p28.3)","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","איך למצוא עורך דין מומלץ? כיצד לבחור עו”ד טוב","https://jus-tice.co.il/find-lawyer-how-to-find-good-attorney","1098","articles","200","13","6385","trust_claim_review|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","UNKNOWN","business and commercial law consulting services market (0c/13i/p24.3) | corporate legal advisory services comparisons by industry (0c/13i/p18.0) | number of law firms in the us (0c/9i/p29.0) | ibisworld law firms in the us number of businesses 2024 (0c/6i/p7.7) | how many law firms are there in the us (0c/5i/p36.0)","https://jus-tice.co.il/wp-content/uploads/2022/06/54111-Law-Firms-in-the-US-Industry-Report.pdf","","gsc-url","","30","6339","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","business and commercial law consulting services market (0c/13i/p24.3) | corporate legal advisory services comparisons by industry (0c/13i/p18.0) | number of law firms in the us (0c/9i/p29.0) | ibisworld law firms in the us number of businesses 2024 (0c/6i/p7.7) | how many law firms are there in the us (0c/5i/p36.0)","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","עורך דין קפריסין | עו”ד ישראלי בקפריסין","https://jus-tice.co.il/cyprus-lawyer","8777","articles","200","85","6293","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","הסכם ממון דוגמא | הורדת הסכם ממון","https://jus-tice.co.il/prenuptial-agreement-sample","3381","articles","200","17","6284","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","family-law","UNKNOWN","https://jus-tice.co.il/review-of-divorce-by-divorce-lawyer-israel","","gsc-url","","7","6193","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","מדוע עורכי דין בעיר תל אביב נחשבים למובחרים ביותר?","https://jus-tice.co.il/tel-aviv-city-best-lawyers","7249","articles","200","0","6083","trust_claim_review|gsc_do_not_touch_high_traffic_url","HIGH","YES","עורכי דין בתל אביב (0c/48i/p81.7) | משרדי עורכי דין גדולים בתל אביב (0c/2i/p18.5) | כן (0c/1i/p1.0) | עורך דין בתל אביב (0c/1i/p87.0) | עורכת דין בתל אביב (0c/1i/p96.0)","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","UNKNOWN","UNKNOWN","https://jus-tice.co.il/%D7%9E%D7%A9%D7%A8%D7%93-%D7%94%D7%9E%D7%A9%D7%A4%D7%98%D7%99%D7%9D-%D7%99%D7%A9%D7%A8%D7%90%D7%9C/%D7%A1%D7%A0%D7%99%D7%92%D7%95%D7%A8%D7%99%D7%94-%D7%A6%D7%99%D7%91%D7%95%D7%A8%D7%99%D7%AA","","gsc-url","","20","6077","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","מה זה רואה חשבון? כמה עולה? כיצד להוזיל עלויות","https://jus-tice.co.il/accountant","8299","articles","200","1","6068","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","UNKNOWN","UNKNOWN","https://jus-tice.co.il/psakdin/%D7%A2%D7%95%D7%A0%D7%A9-%D7%9E%D7%90%D7%A1%D7%A8-%D7%A4%D7%92%D7%A2-%D7%95%D7%91%D7%A8%D7%97-%D7%92%D7%A8%D7%99%D7%9E%D7%AA-%D7%9E%D7%95%D7%95%D7%AA-%D7%91%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA","","gsc-url","","8","6062","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","outdated-corona-legacy","ביטוח מפני אובדן כושר עבודה | ירידה בהכנסות עקב משבר הקורונה","https://jus-tice.co.il/income-protection-insurance","2429","articles","200","0","6062","outdated_corona_or_2020_context|explicit_outdated_corona_cluster|gsc_do_not_touch_high_traffic_url","HIGH","YES","אובדן כושר עבודה (0c/159i/p69.2) | ביטוח אובדן כושר עבודה (0c/58i/p81.5) | אבדן כושר עבודה (0c/2i/p76.5) | ביטוח מפני אובדן כושר עבודה (0c/2i/p39.0) | כלל אובדן כושר עבודה (0c/2i/p69.5)","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","דירוג עורכי דין בינה מלאכותית AI | שנת 2025","https://jus-tice.co.il/ai-lawyer-ranking","12525","articles","200","49","6061","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","criminal-law","FBI לשכת החקירות הפדרלית ארה”ב | עורך דין פלילי F.B.I","https://jus-tice.co.il/federal-bureau-of-investigation","12481","articles","200","53","6019","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","criminal-law","החזקת סמים","https://jus-tice.co.il/drug-possession","845","articles","200","4","5962","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","כיצד לקבל תושבות תמורת השקעה פורטוגל (ויזת זהב/גולדן ויזה)","https://jus-tice.co.il/portugal-golden-visa","9488","articles","200","4","5959","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","הסכם עבודה","https://jus-tice.co.il/employment-contract","1116","articles","200","3","5933","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","עורך דין גרמניה | עו”ד ישראלי בגרמניה","https://jus-tice.co.il/germany-lawyers","9505","articles","200","79","5902","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","רילוקיישן לפורטוגל | הגירה לפורטוגל | עו”ד מומלץ","https://jus-tice.co.il/immigration-to-portugal","10726","articles","200","7","5895","trust_claim_review|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","UNKNOWN","UNKNOWN","https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92","","gsc-url","","1","5880","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","family-law","UNKNOWN","https://jus-tice.co.il/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%A2%D7%93%D7%9B%D7%A0%D7%99-%D7%9C%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%9E%D7%95%D7%9F","","gsc-url","","8","5878","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","criminal-law","UNKNOWN","https://jus-tice.co.il/%D7%94%D7%94%D7%9C%D7%99%D7%9A-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A4%D7%A8%D7%A7%D7%9C%D7%99%D7%98%D7%95%D7%AA-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94-%D7%9E%D7%95%D7%9C-%D7%97%D7%98%D7%99%D7%91%D7%AA-%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%94%D7%9E%D7%A9%D7%98%D7%A8%D7%94","","gsc-url","","72","5860","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","עורך דין פורטוגל | עו”ד ישראלי בפורטוגל","https://jus-tice.co.il/portugal-lawyers","8753","articles","200","65","5836","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","criminal-law","UNKNOWN","https://jus-tice.co.il/%D7%94%D7%9B%D7%A0%D7%94-%D7%9C%D7%97%D7%A7%D7%99%D7%A8%D7%94-%D7%91%D7%9E%D7%A9%D7%98%D7%A8%D7%94","","gsc-url","","9","5820","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","employment-law","UNKNOWN","https://jus-tice.co.il/%D7%94%D7%90%D7%9D-%D7%99%D7%A9-%D7%9E%D7%A7%D7%95%D7%9D-%D7%9C%D7%94%D7%9B%D7%99%D7%A8-%D7%91%D7%A9%D7%9C%D7%99%D7%97%D7%99%D7%9D-%D7%A9%D7%9C-%D7%95%D7%95%D7%9C%D7%98-%D7%9B%D7%A2%D7%95%D7%91%D7%93%D7%99-%D7%95%D7%95%D7%9C%D7%98","","gsc-url","","14","5806","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","מכשיר הינשוף","https://jus-tice.co.il/yanshuf-breathalyzer-test","3310","articles","200","0","5798","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","criminal-law","הסדר מותנה רישום פלילי (0c/2i/p94.5) | הסדר מותנה משטרת ישראל (0c/1i/p25.0) | חוק סדר הדין הפלילי הסדר מותנה (0c/1i/p97.0)","https://jus-tice.co.il/%D7%94%D7%A1%D7%93%D7%A8-%D7%9E%D7%95%D7%AA%D7%A0%D7%94","","gsc-url","","2","5761","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","הסדר מותנה רישום פלילי (0c/2i/p94.5) | הסדר מותנה משטרת ישראל (0c/1i/p25.0) | חוק סדר הדין הפלילי הסדר מותנה (0c/1i/p97.0)","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","real-estate","השופטת ורד שביט-פינקלשטיין: פס”ד בתביעת אח נגד שלושת אחיו לפירוק שיתוף בדירה שהתקבלה בירושה (תמ”ש 9230-03-20)","https://jus-tice.co.il/9230-03-20","8746","articles","200","18","5741","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","criminal-law","מחיקת רישום פלילי","https://jus-tice.co.il/expungement-of-criminal-records","882","articles","200","2","5725","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","פסק דין זיכוי מאישום תקיפת בת זוג | ת”פ 42377-09-22 מדינת ישראל נ’ אוזנה","https://jus-tice.co.il/decision42377-09-22","10310","articles","200","74","5657","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","family-law-divorce","גירושין בהסכמה","https://jus-tice.co.il/divorce-with-consent","3499","articles","200","1","5651","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","בקשה לרישום חברה אונליין | טופס 1 בהתאם לסעיף 8 לחוק החברות (להורדה חינם)","https://jus-tice.co.il/companyregistrationform2","7910","articles","200","11","5626","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","UNKNOWN","UNKNOWN","https://jus-tice.co.il/psakdin/%D7%97%D7%95%D7%A7-%D7%96%D7%9B%D7%95%D7%AA-%D7%99%D7%95%D7%A6%D7%A8%D7%99%D7%9D-%D7%94%D7%AA%D7%A9%D7%A1%D7%97-2007","","gsc-url","","25","5601","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","עורך דין צרפת | עו”ד ישראלי בצרפת","https://jus-tice.co.il/france-lawyers","9050","articles","200","26","5589","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","family-law","התנגדות לצוואה השפעה בלתי הוגנת (0c/112i/p29.8) | השפעה בלתי הוגנת בצוואה (0c/3i/p63.3) | התנגדות לצוואה בגין השפעה בלתי הוגנת (0c/3i/p34.0) | סכסוכי ירושה – דניאל קורן (0c/3i/p85.0) | אי הגשת התנגדות לצוואה במועד דחיית תביעה (0c/2i/p27.0)","https://jus-tice.co.il/psakdin/%D7%94%D7%AA%D7%A0%D7%92%D7%93%D7%95%D7%AA-%D7%9C%D7%A6%D7%95%D7%95%D7%90%D7%94-%D7%91%D7%A9%D7%9C-%D7%94%D7%A9%D7%A4%D7%A2%D7%94-%D7%91%D7%9C%D7%AA%D7%99-%D7%94%D7%95%D7%92%D7%A0%D7%AA","","gsc-url","","8","5570","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","התנגדות לצוואה השפעה בלתי הוגנת (0c/112i/p29.8) | השפעה בלתי הוגנת בצוואה (0c/3i/p63.3) | התנגדות לצוואה בגין השפעה בלתי הוגנת (0c/3i/p34.0) | סכסוכי ירושה – דניאל קורן (0c/3i/p85.0) | אי הגשת התנגדות לצוואה במועד דחיית תביעה (0c/2i/p27.0)","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","family-law","בקשה לביטול צו קיום צוואה (0c/10i/p40.3) | בקשה לביטול צו קיום ירושה (0c/3i/p89.0) | פסק דין ביטול צו קיום צוואה (0c/2i/p71.0) | בקשה לביטול צוואה (0c/1i/p53.0) | התיישנות בקשה לביטול צו קיום צוואה (0c/1i/p72.0)","https://jus-tice.co.il/articles/%D7%AA%D7%A2-45543-11-21-%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%A6%D7%95-%D7%A7%D7%99%D7%95%D7%9D-%D7%A6%D7%95%D7%95%D7%90%D7%94-%D7%9C%D7%90%D7%97%D7%A8-%D7%92%D7%99","","gsc-url","","12","5559","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","בקשה לביטול צו קיום צוואה (0c/10i/p40.3) | בקשה לביטול צו קיום ירושה (0c/3i/p89.0) | פסק דין ביטול צו קיום צוואה (0c/2i/p71.0) | בקשה לביטול צוואה (0c/1i/p53.0) | התיישנות בקשה לביטול צו קיום צוואה (0c/1i/p72.0)","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","personal-injury","UNKNOWN","https://jus-tice.co.il/%D7%A4%D7%A1%D7%93-%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%AA%D7%A9%D7%9C%D7%95%D7%9D-%D7%A4%D7%99%D7%A6%D7%95%D7%99%D7%99%D7%9D-%D7%91%D7%A9%D7%9C-%D7%A0%D7%96%D7%A7%D7%99-%D7%92%D7%95%D7%A3-%D7%A9%D7%A0%D7%92%D7%A8%D7%9E%D7%95-%D7%91%D7%A9%D7%9C-%D7%AA%D7%90%D7%95%D7%A0%D7%AA-%D7%93%D7%A8%D7%9B%D7%99%D7%9D","","gsc-url","","41","5546","direct_gsc_high_value_url|gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","needs-classification","איך קונים בית בתאילנד? | מדריך השקעות נדל”ן בתאילנד","https://jus-tice.co.il/thailand-real-estate","10214","articles","200","94","5506","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P0","PROTECT_AND_REWRITE_OR_MERGE","criminal-law","עורך דין פלילי הונאה | סוגי הונאה","https://jus-tice.co.il/list-of-types-of-fraud","8793","articles","200","31","5491","gsc_do_not_touch_high_traffic_url","HIGH","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
